from,to,time_step,flow
BEL,NED,183,-3400.0
BEL,NED,184,-3400.0
BEL,NED,185,-3400.0
BEL,NED,186,-3400.0
BEL,NED,187,-3400.0
BEL,NED,188,-3400.0
BEL,NED,189,-3400.0
BEL,NED,190,-3400.0
BEL,NED,191,-3400.0
BEL,NED,192,-3400.0
BEL,NED,193,-3400.0
BEL,NED,194,-2343.531236
BEL,NED,195,-1703.7394040000006
BEL,NED,196,-1261.4121639999998
BEL,NED,197,-687.3550919999998
BEL,NED,198,-954.9811369999998
BEL,NED,199,-1937.9107159999999
BEL,NED,200,-3400.0
BEL,NED,201,-3400.0
BEL,NED,202,-3400.0
BEL,NED,203,-3400.0
BEL,NED,204,-3400.0
BEL,NED,205,-3400.0
BEL,NED,206,-3400.0
BEL,NED,207,-3400.0
BEL,NED,208,-3400.0
BEL,NED,209,-3400.0
BEL,NED,210,-3400.0
BEL,NED,211,-3400.0
BEL,NED,212,-3400.0
BEL,NED,213,-2020.196074
BEL,NED,214,-1580.7693320000003
BEL,NED,215,-1818.0138539999996
BEL,NED,216,-1852.8740629999998
BEL,NED,217,-1254.6986160000008
BEL,NED,218,-645.3837270000001
BEL,NED,219,-163.71963499999993
BEL,NED,220,48.00377099999969
BEL,NED,221,327.444109
BEL,NED,222,253.27289400000063
BEL,NED,223,120.86676899999975
BEL,NED,224,-235.52576000000045
BEL,NED,225,-852.8793940000005
BEL,NED,226,-1257.9646020000002
BEL,NED,227,-1556.7690829999997
BEL,NED,228,-1657.2093220000004
BEL,NED,229,-1731.8558349999994
BEL,NED,230,-1637.5395010000002
BEL,NED,231,-1626.8946310000006
BEL,NED,232,-1917.3276990000008
BEL,NED,233,-2227.0988149999994
BEL,NED,234,-3400.0
BEL,NED,235,-3400.0
BEL,NED,236,-3400.0
BEL,NED,237,-3400.0
BEL,NED,238,-3400.0
BEL,NED,239,-3400.0
BEL,NED,240,-3400.0
BEL,NED,241,-3400.0
BEL,NED,242,-2061.76311
BEL,NED,243,-1530.0314879999999
BEL,NED,244,-1091.409128
BEL,NED,245,-855.9517070000002
BEL,NED,246,-604.6576339999999
BEL,NED,247,-589.1682909999997
BEL,NED,248,-556.3859200000002
BEL,NED,249,-881.4573340000001
BEL,NED,250,-1146.2084280000001
BEL,NED,251,-1144.9238159999995
BEL,NED,252,-1147.9757570000004
BEL,NED,253,-1614.1323299999997
BEL,NED,254,-1661.826554
BEL,NED,255,-1566.0421420000002
BEL,NED,256,-1701.5881089999998
BEL,NED,257,-1955.0406489999998
BEL,NED,258,-3400.0
BEL,NED,259,-3400.0
BEL,NED,260,-3400.0
BEL,NED,261,-2175.87735
BEL,NED,262,-1714.6471219999996
BEL,NED,263,-1845.5394529999996
BEL,NED,264,-1876.94015
BEL,NED,265,-1316.5224720000006
BEL,NED,266,-935.4721739999998
BEL,NED,267,-540.976508
BEL,NED,268,-234.69010400000025
BEL,NED,269,-189.32396800000038
BEL,NED,270,-584.1486179999999
BEL,NED,271,-1802.7783959999997
BEL,NED,272,-3400.0
BEL,NED,273,-3400.0
BEL,NED,274,-3400.0
BEL,NED,275,-3400.0
BEL,NED,276,-3400.0
BEL,NED,277,-3400.0
BEL,NED,278,-3400.0
BEL,NED,279,-3400.0
BEL,NED,280,-3400.0
BEL,NED,281,-3400.0
BEL,NED,282,-3400.0
BEL,NED,283,-3400.0
BEL,NED,284,-3400.0
BEL,NED,285,-3400.0
BEL,NED,286,-2275.6470209999998
BEL,NED,287,-2340.71963
BEL,NED,288,-2137.870577
BEL,NED,289,-1433.358128
BEL,NED,290,-854.8387070000001
BEL,NED,291,-522.123319
BEL,NED,292,-239.80339999999978
BEL,NED,293,-258.02102899999954
BEL,NED,294,-769.5650519999992
BEL,NED,295,-1925.1461249999995
BEL,NED,296,-3400.0
BEL,NED,297,-3400.0
BEL,NED,298,-3400.0
BEL,NED,299,-3400.0
BEL,NED,300,-3400.0
BEL,NED,301,-3400.0
BEL,NED,302,-3400.0
BEL,NED,303,-3400.0
BEL,NED,304,-3400.0
BEL,NED,305,-3400.0
BEL,NED,306,-3400.0
BEL,NED,307,-3400.0
BEL,NED,308,-3400.0
BEL,NED,309,-3400.0
BEL,NED,310,-3400.0
BEL,NED,311,-3400.0
BEL,NED,312,-3400.0
BEL,NED,313,-3400.0
BEL,NED,314,-1987.710269999999
BEL,NED,315,-1214.5945339999998
BEL,NED,316,-1250.1606700000004
BEL,NED,317,-1427.8821340000004
BEL,NED,318,-2069.0926410000006
BEL,NED,319,-3400.0
BEL,NED,320,-3400.0
BEL,NED,321,-3400.0
BEL,NED,322,-3400.0
BEL,NED,323,-3400.0
BEL,NED,324,-3400.0
BEL,NED,325,-3400.0
BEL,NED,326,-3400.0
BEL,NED,327,-3400.0
BEL,NED,328,-3400.0
BEL,NED,329,-3400.0
BEL,NED,330,-3400.0
BEL,NED,331,-3400.0
BEL,NED,332,-3400.0
BEL,NED,333,-3400.0
BEL,NED,334,-3400.0
BEL,NED,335,-3400.0
BEL,NED,336,-3400.0
BEL,NED,337,-1972.8029980000001
BEL,NED,338,-1245.942043
BEL,NED,339,-632.6104209999999
BEL,NED,340,-362.70115800000053
BEL,NED,341,-275.96520199999964
BEL,NED,342,-763.4092250000006
BEL,NED,343,-1739.677898
BEL,NED,344,-3400.0
BEL,NED,345,-3400.0
BEL,NED,346,-3400.0
BEL,NED,347,-3400.0
BEL,NED,348,-3400.0
BEL,NED,349,-3400.0
BEL,NED,350,-3400.0
BEL,NED,351,-3400.0
BEL,NED,352,-3400.0
BEL,NED,353,-3400.0
BEL,NED,354,-3400.0
BEL,NED,355,-3400.0
BEL,NED,356,-3400.0
BEL,NED,357,-3400.0
BEL,NED,358,-3400.0
BEL,NED,359,-3400.0
BEL,NED,360,-3400.0
BEL,NED,361,-2419.3892029999997
BEL,NED,362,-2124.3582780000006
BEL,NED,363,-1906.7854699999998
BEL,NED,364,-1984.478299
BEL,NED,365,-2278.656835
BEL,NED,366,-3400.0
BEL,NED,367,-3400.0
BEL,NED,368,-3400.0
BEL,NED,369,-3400.0
BEL,NED,370,-3400.0
BEL,NED,371,-3400.0
BEL,NED,372,-3400.0
BEL,NED,373,-3400.0
BEL,NED,374,-3400.0
BEL,NED,375,-3400.0
BEL,NED,376,-3400.0
BEL,NED,377,-3400.0
BEL,NED,378,-3400.0
BEL,NED,379,-3400.0
BEL,NED,380,-3400.0
BEL,NED,381,-3400.0
BEL,NED,382,-3400.0
BEL,NED,383,-3400.0
BEL,NED,384,-3400.0
BEL,NED,385,-3400.0
BEL,NED,386,-3400.0
BEL,NED,387,-3400.0
BEL,NED,388,-3400.0
BEL,NED,389,-3400.0
BEL,NED,390,-3400.0
BEL,NED,391,-3400.0
BEL,NED,392,-3400.0
BEL,NED,393,-3400.0
BEL,NED,394,-3400.0
BEL,NED,395,-3400.0
BEL,NED,396,-3400.0
BEL,NED,397,-3400.0
BEL,NED,398,-3400.0
BEL,NED,399,-3400.0
BEL,NED,400,-3400.0
BEL,NED,401,-3400.0
BEL,NED,402,-3400.0
BEL,NED,403,-3400.0
BEL,NED,404,-3400.0
BEL,NED,405,-3400.0
BEL,NED,406,-3400.0
BEL,NED,407,-3400.0
BEL,NED,408,-3400.0
BEL,NED,409,-3400.0
BEL,NED,410,-3400.0
BEL,NED,411,-3400.0
BEL,NED,412,-2376.158878
BEL,NED,413,-2171.0281520000003
BEL,NED,414,-2100.5288490000003
BEL,NED,415,-2145.200761
BEL,NED,416,-2190.1135100000006
BEL,NED,417,-3400.0
BEL,NED,418,-3400.0
BEL,NED,419,-3400.0
BEL,NED,420,-3400.0
BEL,NED,421,-3400.0
BEL,NED,422,-2948.151220000029
BEL,NED,423,2400.0
BEL,NED,424,2400.0
BEL,NED,425,2400.0
BEL,NED,426,2400.0
BEL,NED,427,2400.0
BEL,NED,428,2400.0
BEL,NED,429,2400.0
BEL,NED,430,2400.0
BEL,NED,431,2400.0
BEL,NED,432,2400.0
BEL,NED,433,2400.0
BEL,NED,434,2400.0
BEL,NED,435,2400.0
BEL,NED,436,847.0992500000011
BEL,NED,437,30.12090000000171
BEL,NED,438,91.71473000000333
BEL,NED,439,2082.430199999999
BEL,NED,440,2400.0
BEL,NED,441,2400.0
BEL,NED,442,2400.0
BEL,NED,443,2400.0
BEL,NED,444,2400.0
BEL,NED,445,2400.0
BEL,NED,446,2400.0
BEL,NED,447,2400.0
BEL,NED,448,2400.0
BEL,NED,449,2400.0
BEL,NED,450,2400.0
BEL,NED,451,2400.0
BEL,NED,452,2400.0
BEL,NED,453,2400.0
BEL,NED,454,2400.0
BEL,NED,455,2400.0
BEL,NED,456,2400.0
BEL,NED,457,2400.0
BEL,NED,458,2400.0
BEL,NED,459,2400.0
BEL,NED,460,2400.0
BEL,NED,461,2400.0
BEL,NED,462,2400.0
BEL,NED,463,2400.0
BEL,NED,464,2400.0
BEL,NED,465,2400.0
BEL,NED,466,2400.0
BEL,NED,467,2400.0
BEL,NED,468,2400.0
BEL,NED,469,2400.0
BEL,NED,470,1129.9292199999209
BEL,NED,471,1539.2704599999397
BEL,NED,472,2400.0
BEL,NED,473,2341.01685
BEL,NED,474,-203.5439699999988
BEL,NED,475,-3400.0
BEL,NED,476,-3400.0
BEL,NED,477,-3400.0
BEL,NED,478,-3400.0
BEL,NED,479,-3400.0
BEL,NED,480,-3400.0
BEL,NED,481,-3400.0
BEL,NED,482,-3400.0
BEL,NED,483,-3400.0
BEL,NED,484,-3400.0
BEL,NED,485,-3400.0
BEL,NED,486,-3400.0
BEL,NED,487,-3400.0
BEL,NED,488,-3400.0
BEL,NED,489,-3400.0
BEL,NED,490,-3400.0
BEL,NED,491,-3400.0
BEL,NED,492,-3400.0
BEL,NED,493,-3400.0
BEL,NED,494,-3400.0
BEL,NED,495,-3400.0
BEL,NED,496,-3400.0
BEL,NED,497,-3400.0
BEL,NED,498,-3400.0
BEL,NED,499,-3400.0
BEL,NED,500,-3400.0
BEL,NED,501,-3400.0
BEL,NED,502,-3400.0
BEL,NED,503,-3400.0
BEL,NED,504,-3400.0
BEL,NED,505,-3400.0
BEL,NED,506,-3400.0
BEL,NED,507,-3400.0
BEL,NED,508,-3400.0
BEL,NED,509,-3400.0
BEL,NED,510,-3400.0
BEL,NED,511,-3400.0
BEL,NED,512,-3400.0
BEL,NED,513,-3400.0
BEL,NED,514,-3400.0
BEL,NED,515,-3400.0
BEL,NED,516,-3400.0
BEL,NED,517,-3400.0
BEL,NED,518,-3400.0
BEL,NED,519,-3400.0
BEL,NED,520,-3400.0
BEL,NED,521,-3400.0
BEL,NED,522,-3400.0
BEL,NED,523,-3400.0
BEL,NED,524,-3400.0
BEL,NED,525,-3400.0
BEL,NED,526,-3400.0
BEL,NED,527,-3400.0
BEL,NED,528,-3400.0
BEL,NED,529,-3400.0
BEL,NED,530,-3400.0
BEL,NED,531,-2237.9615599999997
BEL,NED,532,-762.9316699999999
BEL,NED,533,777.3992599999983
BEL,NED,534,1951.4322599999996
BEL,NED,535,2400.0
BEL,NED,536,2400.0
BEL,NED,537,2400.0
BEL,NED,538,2400.0
BEL,NED,539,2400.0
BEL,NED,540,1648.5859299999556
BEL,NED,541,1128.832319999965
BEL,NED,542,109.60963999997875
BEL,NED,543,-3229.453250000017
BEL,NED,544,-3400.0
BEL,NED,545,-3400.0
BEL,NED,546,-3400.0
BEL,NED,547,-3400.0
BEL,NED,548,-3400.0
BEL,NED,549,-3400.0
BEL,NED,550,-3400.0
BEL,NED,551,-3400.0
BEL,NED,552,-3400.0
BEL,NED,553,-3400.0
BEL,NED,554,-3400.0
BEL,NED,555,-3400.0
BEL,NED,556,-3400.0
BEL,NED,557,-2403.0917450000006
BEL,NED,558,-2374.6966260000004
BEL,NED,559,-2423.085122
BEL,NED,560,-3400.0
BEL,NED,561,-3400.0
BEL,NED,562,-3400.0
BEL,NED,563,-3400.0
BEL,NED,564,-3400.0
BEL,NED,565,-3400.0
BEL,NED,566,-3400.0
BEL,NED,567,-3400.0
BEL,NED,568,-3400.0
BEL,NED,569,-3400.0
BEL,NED,570,-3400.0
BEL,NED,571,-3400.0
BEL,NED,572,-3400.0
BEL,NED,573,-3400.0
BEL,NED,574,-3400.0
BEL,NED,575,-3400.0
BEL,NED,576,-3400.0
BEL,NED,577,-3400.0
BEL,NED,578,-3400.0
BEL,NED,579,-3400.0
BEL,NED,580,-3400.0
BEL,NED,581,-3400.0
BEL,NED,582,-3400.0
BEL,NED,583,-3400.0
BEL,NED,584,-3400.0
BEL,NED,585,-3400.0
BEL,NED,586,-3400.0
BEL,NED,587,-3400.0
BEL,NED,588,-3400.0
BEL,NED,589,-3400.0
BEL,NED,590,-3400.0
BEL,NED,591,-3400.0
BEL,NED,592,-3400.0
BEL,NED,593,-3400.0
BEL,NED,594,-3400.0
BEL,NED,595,-3400.0
BEL,NED,596,-3400.0
BEL,NED,597,-3400.0
BEL,NED,598,-3400.0
BEL,NED,599,-3400.0
BEL,NED,600,-3400.0
BEL,NED,601,-3400.0
BEL,NED,602,-3400.0
BEL,NED,603,-3400.0
BEL,NED,604,-2415.182783
BEL,NED,605,-2491.334625
BEL,NED,606,-3400.0
BEL,NED,607,-3400.0
BEL,NED,608,-3400.0
BEL,NED,609,-3400.0
BEL,NED,610,-3400.0
BEL,NED,611,-3400.0
BEL,NED,612,-3400.0
BEL,NED,613,-3400.0
BEL,NED,614,-3400.0
BEL,NED,615,-3400.0
BEL,NED,616,-3400.0
BEL,NED,617,-3400.0
BEL,NED,618,-3400.0
BEL,NED,619,-3400.0
BEL,NED,620,-3400.0
BEL,NED,621,-3400.0
BEL,NED,622,-3400.0
BEL,NED,623,-3400.0
BEL,NED,624,-3400.0
BEL,NED,625,-3400.0
BEL,NED,626,-3400.0
BEL,NED,627,-3400.0
BEL,NED,628,-3400.0
BEL,NED,629,-3400.0
BEL,NED,630,-3400.0
BEL,NED,631,-3400.0
BEL,NED,632,-3400.0
BEL,NED,633,-3400.0
BEL,NED,634,-3400.0
BEL,NED,635,-3400.0
BEL,NED,636,-3400.0
BEL,NED,637,-3400.0
BEL,NED,638,-3400.0
BEL,NED,639,-3400.0
BEL,NED,640,-3400.0
BEL,NED,641,-3400.0
BEL,NED,642,-3400.0
BEL,NED,643,-3400.0
BEL,NED,644,-3400.0
BEL,NED,645,-3400.0
BEL,NED,646,-3400.0
BEL,NED,647,-3400.0
BEL,NED,648,-3400.0
BEL,NED,649,-3400.0
BEL,NED,650,-3400.0
BEL,NED,651,-3400.0
BEL,NED,652,-3400.0
BEL,NED,653,-2332.322274
BEL,NED,654,-2470.3141050000004
BEL,NED,655,-3400.0
BEL,NED,656,-3400.0
BEL,NED,657,-3400.0
BEL,NED,658,-3400.0
BEL,NED,659,-3400.0
BEL,NED,660,-3400.0
BEL,NED,661,-3400.0
BEL,NED,662,-3400.0
BEL,NED,663,-3400.0
BEL,NED,664,-3400.0
BEL,NED,665,-3400.0
BEL,NED,666,-3400.0
BEL,NED,667,-3400.0
BEL,NED,668,-3400.0
BEL,NED,669,-3400.0
BEL,NED,670,-3400.0
BEL,NED,671,-3400.0
BEL,NED,672,-3400.0
BEL,NED,673,-3400.0
BEL,NED,674,-2190.6066339999998
BEL,NED,675,-1789.7313859999997
BEL,NED,676,-1540.0093750000003
BEL,NED,677,-1507.010421
BEL,NED,678,-1852.0078299999996
BEL,NED,679,-3400.0
BEL,NED,680,-3400.0
BEL,NED,681,-3400.0
BEL,NED,682,-3400.0
BEL,NED,683,-3400.0
BEL,NED,684,-3400.0
BEL,NED,685,-3400.0
BEL,NED,686,-3400.0
BEL,NED,687,-3400.0
BEL,NED,688,-3400.0
BEL,NED,689,-3400.0
BEL,NED,690,-3400.0
BEL,NED,691,-3400.0
BEL,NED,692,-3400.0
BEL,NED,693,-3400.0
BEL,NED,694,-3400.0
BEL,NED,695,-3400.0
BEL,NED,696,-3400.0
BEL,NED,697,-3400.0
BEL,NED,698,-3400.0
BEL,NED,699,-3400.0
BEL,NED,700,-3400.0
BEL,NED,701,-3400.0
BEL,NED,702,-3400.0
BEL,NED,703,-3400.0
BEL,NED,704,-3400.0
BEL,NED,705,-3400.0
BEL,NED,706,-3400.0
BEL,NED,707,-3400.0
BEL,NED,708,-3400.0
BEL,NED,709,-3400.0
BEL,NED,710,-3400.0
BEL,NED,711,-3400.0
BEL,NED,712,-3400.0
BEL,NED,713,-3400.0
BEL,NED,714,-3400.0
BEL,NED,715,-3400.0
BEL,NED,716,-3400.0
BEL,NED,717,-3400.0
BEL,NED,718,-3400.0
BEL,NED,719,-3400.0
BEL,NED,720,-3400.0
BEL,NED,721,-3400.0
BEL,NED,722,-3400.0
BEL,NED,723,-3400.0
BEL,NED,724,-3400.0
BEL,NED,725,-3400.0
BEL,NED,726,-3400.0
BEL,NED,727,-3400.0
BEL,NED,728,-3400.0
BEL,NED,729,-3400.0
BEL,NED,730,-3400.0
BEL,NED,731,-3400.0
BEL,NED,732,-3400.0
BEL,NED,733,-3400.0
BEL,NED,734,-3400.0
BEL,NED,735,-3400.0
BEL,NED,736,-3400.0
BEL,NED,737,-3400.0
BEL,NED,738,-2715.7285300000003
BEL,NED,739,-2643.3584200000005
BEL,NED,740,-3400.0
BEL,NED,741,-3400.0
BEL,NED,742,-3400.0
BEL,NED,743,-3400.0
BEL,NED,744,-3400.0
BEL,NED,745,-3400.0
BEL,NED,746,-3400.0
BEL,NED,747,-3400.0
BEL,NED,748,-2272.8434149999994
BEL,NED,749,-2102.19189
BEL,NED,750,-2016.9097740000004
BEL,NED,751,-1944.3658890000004
BEL,NED,752,-2085.4035320000003
BEL,NED,753,-3400.0
BEL,NED,754,-3400.0
BEL,NED,755,-3400.0
BEL,NED,756,-3400.0
BEL,NED,757,-3400.0
BEL,NED,758,-3400.0
BEL,NED,759,-3400.0
BEL,NED,760,-3400.0
BEL,NED,761,-3400.0
BEL,NED,762,-3400.0
BEL,NED,763,-3400.0
BEL,NED,764,-3400.0
BEL,NED,765,-3400.0
BEL,NED,766,-3400.0
BEL,NED,767,-3400.0
BEL,NED,768,-3400.0
BEL,NED,769,-3400.0
BEL,NED,770,-3400.0
BEL,NED,771,-3400.0
BEL,NED,772,-3400.0
BEL,NED,773,-3400.0
BEL,NED,774,-3400.0
BEL,NED,775,-3400.0
BEL,NED,776,-3400.0
BEL,NED,777,-3400.0
BEL,NED,778,-3400.0
BEL,NED,779,-3400.0
BEL,NED,780,-3400.0
BEL,NED,781,-3400.0
BEL,NED,782,-3400.0
BEL,NED,783,-3400.0
BEL,NED,784,-3400.0
BEL,NED,785,-3400.0
BEL,NED,786,-3400.0
BEL,NED,787,-3400.0
BEL,NED,788,-3400.0
BEL,NED,789,-3400.0
BEL,NED,790,-3400.0
BEL,NED,791,-3400.0
BEL,NED,792,-3400.0
BEL,NED,793,-3400.0
BEL,NED,794,-3400.0
BEL,NED,795,-3400.0
BEL,NED,796,-3400.0
BEL,NED,797,-3400.0
BEL,NED,798,-3400.0
BEL,NED,799,-3008.9406899999994
BEL,NED,800,847.6649799999996
BEL,NED,801,-804.007300000032
BEL,NED,802,-3400.0
BEL,NED,803,-3400.0
BEL,NED,804,-3400.0
BEL,NED,805,-3400.0
BEL,NED,806,-3400.0
BEL,NED,807,-3400.0
BEL,NED,808,-3400.0
BEL,NED,809,-3400.0
BEL,NED,810,-3400.0
BEL,NED,811,-3400.0
BEL,NED,812,-3400.0
BEL,NED,813,-3400.0
BEL,NED,814,-3400.0
BEL,NED,815,-3400.0
BEL,NED,816,-3400.0
BEL,NED,817,-3400.0
BEL,NED,818,-3400.0
BEL,NED,819,-3400.0
BEL,NED,820,-3400.0
BEL,NED,821,-3400.0
BEL,NED,822,-3400.0
BEL,NED,823,-3400.0
BEL,NED,824,-3400.0
BEL,NED,825,-3400.0
BEL,NED,826,-3400.0
BEL,NED,827,-3400.0
BEL,NED,828,-3400.0
BEL,NED,829,-3400.0
BEL,NED,830,-3400.0
BEL,NED,831,-3400.0
BEL,NED,832,-3400.0
BEL,NED,833,-3400.0
BEL,NED,834,-3400.0
BEL,NED,835,-3400.0
BEL,NED,836,-3400.0
BEL,NED,837,-1293.8384399999995
BEL,NED,838,1795.0516000000007
BEL,NED,839,2400.0
BEL,NED,840,2400.0
BEL,NED,841,2047.1786100000008
BEL,NED,842,1092.4906399999982
BEL,NED,843,-2586.0066700000007
BEL,NED,844,-3400.0
BEL,NED,845,-3400.0
BEL,NED,846,-3400.0
BEL,NED,847,-3400.0
BEL,NED,848,-3400.0
BEL,NED,849,-3400.0
BEL,NED,850,-3400.0
BEL,NED,851,-3400.0
BEL,NED,852,-3400.0
BEL,NED,853,-3400.0
BEL,NED,854,-3400.0
BEL,NED,855,-3400.0
BEL,NED,856,-3400.0
BEL,NED,857,-3400.0
BEL,NED,858,-3400.0
BEL,NED,859,-3400.0
BEL,NED,860,-3400.0
BEL,NED,861,-3400.0
BEL,NED,862,-3400.0
BEL,NED,863,-3400.0
BEL,NED,864,-3400.0
BEL,NED,865,-3400.0
BEL,NED,866,-3400.0
BEL,NED,867,-3400.0
BEL,NED,868,-3400.0
BEL,NED,869,-3400.0
BEL,NED,870,-3400.0
BEL,NED,871,-3400.0
BEL,NED,872,-3400.0
BEL,NED,873,-3400.0
BEL,NED,874,-3400.0
BEL,NED,875,-3400.0
BEL,NED,876,-3400.0
BEL,NED,877,-3400.0
BEL,NED,878,-3400.0
BEL,NED,879,-3400.0
BEL,NED,880,-3400.0
BEL,NED,881,-3400.0
BEL,NED,882,-3400.0
BEL,NED,883,-3400.0
BEL,NED,884,-3400.0
BEL,NED,885,-3400.0
BEL,NED,886,-3400.0
BEL,NED,887,-3400.0
BEL,NED,888,-3400.0
BEL,NED,889,-3400.0
BEL,NED,890,-3400.0
BEL,NED,891,-3400.0
BEL,NED,892,-596.5149499999989
BEL,NED,893,738.2260700000006
BEL,NED,894,-984.7627599999996
BEL,NED,895,-3400.0
BEL,NED,896,-3400.0
BEL,NED,897,-3400.0
BEL,NED,898,-3400.0
BEL,NED,899,-3400.0
