from,to,time_step,flow
l4,l5,84,2000.0
l4,l5,91,4000.0
l4,l5,94,4000.0
l4,l5,98,2000.0
l4,l6,0,2750.0
l4,l6,3,3937.5
l4,l6,4,4000.0
l4,l6,6,4000.0
l4,l6,7,3937.5
l4,l6,16,1250.0
l4,l6,22,1500.0
l4,l6,24,4000.0
l4,l6,25,2000.0
l4,l6,26,4000.0
l4,l6,27,4000.0
l4,l6,28,1500.0
l4,l6,29,4000.0
l4,l6,30,2000.0
l4,l6,31,4000.0
l4,l6,40,2000.0
l4,l6,42,2000.0
l4,l6,43,1500.0
l4,l6,46,500.0
l4,l6,50,4000.0
l4,l6,52,1312.5
l4,l6,56,2000.0
l4,l6,57,2500.0
l4,l6,58,2000.0
l4,l6,60,1500.0
l4,l6,61,2000.0
l4,l6,62,4000.0
l4,l6,66,2000.0
l4,l6,67,4000.0
l4,l6,69,2000.0
l4,l6,73,2000.0
l4,l6,76,500.0
l4,l6,79,4000.0
l4,l6,83,2750.0
l4,l6,86,2000.0
l4,l6,88,4000.0
l4,l6,89,2000.0
l4,l6,90,1187.5
l4,l6,93,1500.0
l4,l6,95,3937.5
l4,l6,96,4000.0
l4,l8,0,3000.0
l4,l8,1,3000.0
l4,l8,2,3000.0
l4,l8,3,3000.0
l4,l8,4,3000.0
l4,l8,5,3000.0
l4,l8,6,3000.0
l4,l8,7,3000.0
l4,l8,8,3000.0
l4,l8,9,3000.0
l4,l8,10,3000.0
l4,l8,11,3000.0
l4,l8,12,3000.0
l4,l8,13,3000.0
l4,l8,14,3000.0
l4,l8,15,3000.0
l4,l8,16,3000.0
l4,l8,17,3000.0
l4,l8,18,3000.0
l4,l8,19,3000.0
l4,l8,20,3000.0
l4,l8,21,3000.0
l4,l8,22,3000.0
l4,l8,23,3000.0
l4,l8,24,3000.0
l4,l8,25,3000.0
l4,l8,26,3000.0
l4,l8,27,3000.0
l4,l8,28,3000.0
l4,l8,29,3000.0
l4,l8,30,3000.0
l4,l8,31,3000.0
l4,l8,32,3000.0
l4,l8,33,3000.0
l4,l8,34,3000.0
l4,l8,35,3000.0
l4,l8,36,3000.0
l4,l8,37,3000.0
l4,l8,38,3000.0
l4,l8,39,3000.0
l4,l8,40,3000.0
l4,l8,41,3000.0
l4,l8,42,3000.0
l4,l8,43,3000.0
l4,l8,44,3000.0
l4,l8,45,3000.0
l4,l8,46,3000.0
l4,l8,47,3000.0
l4,l8,48,3000.0
l4,l8,49,3000.0
l4,l8,50,3000.0
l4,l8,51,3000.0
l4,l8,52,3000.0
l4,l8,53,3000.0
l4,l8,54,3000.0
l4,l8,55,3000.0
l4,l8,56,3000.0
l4,l8,57,3000.0
l4,l8,58,3000.0
l4,l8,59,3000.0
l4,l8,60,3000.0
l4,l8,61,3000.0
l4,l8,62,3000.0
l4,l8,63,3000.0
l4,l8,64,3000.0
l4,l8,65,3000.0
l4,l8,66,3000.0
l4,l8,67,3000.0
l4,l8,68,3000.0
l4,l8,69,3000.0
l4,l8,70,3000.0
l4,l8,71,3000.0
l4,l8,72,3000.0
l4,l8,73,3000.0
l4,l8,74,3000.0
l4,l8,75,3000.0
l4,l8,76,3000.0
l4,l8,77,3000.0
l4,l8,78,3000.0
l4,l8,79,3000.0
l4,l8,80,3000.0
l4,l8,81,3000.0
l4,l8,82,3000.0
l4,l8,83,3000.0
l4,l8,84,3000.0
l4,l8,85,3000.0
l4,l8,86,3000.0
l4,l8,87,3000.0
l4,l8,88,3000.0
l4,l8,89,3000.0
l4,l8,90,3000.0
l4,l8,91,3000.0
l4,l8,92,3000.0
l4,l8,93,3000.0
l4,l8,94,3000.0
l4,l8,95,3000.0
l4,l8,96,3000.0
l4,l8,97,3000.0
l4,l8,98,3000.0
l4,l8,99,3000.0
l4,l12,0,3000.0
l4,l12,1,3000.0
l4,l12,2,3000.0
l4,l12,3,3000.0
l4,l12,4,3000.0
l4,l12,5,3000.0
l4,l12,6,3000.0
l4,l12,7,3000.0
l4,l12,8,3000.0
l4,l12,9,3000.0
l4,l12,10,3000.0
l4,l12,11,3000.0
l4,l12,12,3000.0
l4,l12,13,3000.0
l4,l12,14,3000.0
l4,l12,15,3000.0
l4,l12,16,3000.0
l4,l12,17,3000.0
l4,l12,18,3000.0
l4,l12,19,3000.0
l4,l12,20,3000.0
l4,l12,21,3000.0
l4,l12,22,3000.0
l4,l12,23,3000.0
l4,l12,24,3000.0
l4,l12,25,3000.0
l4,l12,26,3000.0
l4,l12,27,3000.0
l4,l12,28,3000.0
l4,l12,29,3000.0
l4,l12,30,3000.0
l4,l12,31,3000.0
l4,l12,32,3000.0
l4,l12,33,3000.0
l4,l12,34,3000.0
l4,l12,35,3000.0
l4,l12,36,3000.0
l4,l12,37,3000.0
l4,l12,38,3000.0
l4,l12,39,3000.0
l4,l12,40,3000.0
l4,l12,41,3000.0
l4,l12,42,3000.0
l4,l12,43,3000.0
l4,l12,44,3000.0
l4,l12,45,3000.0
l4,l12,46,3000.0
l4,l12,47,3000.0
l4,l12,48,3000.0
l4,l12,49,3000.0
l4,l12,50,3000.0
l4,l12,51,3000.0
l4,l12,52,3000.0
l4,l12,53,3000.0
l4,l12,54,3000.0
l4,l12,55,3000.0
l4,l12,56,3000.0
l4,l12,57,3000.0
l4,l12,58,3000.0
l4,l12,59,3000.0
l4,l12,60,3000.0
l4,l12,61,3000.0
l4,l12,62,3000.0
l4,l12,63,3000.0
l4,l12,64,3000.0
l4,l12,65,3000.0
l4,l12,66,3000.0
l4,l12,67,3000.0
l4,l12,68,3000.0
l4,l12,69,3000.0
l4,l12,70,3000.0
l4,l12,71,3000.0
l4,l12,72,3000.0
l4,l12,73,3000.0
l4,l12,74,3000.0
l4,l12,75,3000.0
l4,l12,76,3000.0
l4,l12,77,3000.0
l4,l12,78,3000.0
l4,l12,79,3000.0
l4,l12,80,3000.0
l4,l12,81,3000.0
l4,l12,82,3000.0
l4,l12,83,3000.0
l4,l12,84,3000.0
l4,l12,85,3000.0
l4,l12,86,3000.0
l4,l12,87,3000.0
l4,l12,88,3000.0
l4,l12,89,3000.0
l4,l12,90,3000.0
l4,l12,91,3000.0
l4,l12,92,3000.0
l4,l12,93,3000.0
l4,l12,94,3000.0
l4,l12,95,3000.0
l4,l12,96,3000.0
l4,l12,97,3000.0
l4,l12,98,3000.0
l4,l12,99,3000.0
l5,l4,0,4000.0
l5,l4,1,4000.0
l5,l4,2,4000.0
l5,l4,3,4000.0
l5,l4,4,4000.0
l5,l4,6,4000.0
l5,l4,7,4000.0
l5,l4,8,2687.5
l5,l4,9,4000.0
l5,l4,10,4000.0
l5,l4,12,4000.0
l5,l4,13,4000.0
l5,l4,15,2250.0
l5,l4,16,4000.0
l5,l4,17,4000.0
l5,l4,18,4000.0
l5,l4,19,3500.0
l5,l4,20,2000.0
l5,l4,21,2000.0
l5,l4,22,4000.0
l5,l4,23,4000.0
l5,l4,24,4000.0
l5,l4,25,4000.0
l5,l4,26,4000.0
l5,l4,27,4000.0
l5,l4,28,4000.0
l5,l4,29,4000.0
l5,l4,30,4000.0
l5,l4,31,4000.0
l5,l4,32,4000.0
l5,l4,33,3500.0
l5,l4,34,4000.0
l5,l4,35,4000.0
l5,l4,36,4000.0
l5,l4,37,3500.0
l5,l4,38,2562.5
l5,l4,39,4000.0
l5,l4,40,4000.0
l5,l4,41,2000.0
l5,l4,42,4000.0
l5,l4,43,4000.0
l5,l4,44,2000.0
l5,l4,46,4000.0
l5,l4,48,4000.0
l5,l4,49,4000.0
l5,l4,50,4000.0
l5,l4,51,4000.0
l5,l4,52,4000.0
l5,l4,53,4000.0
l5,l4,55,2812.5
l5,l4,56,4000.0
l5,l4,57,4000.0
l5,l4,58,4000.0
l5,l4,59,2500.0
l5,l4,60,4000.0
l5,l4,61,4000.0
l5,l4,62,4000.0
l5,l4,63,2000.0
l5,l4,64,2000.0
l5,l4,65,2000.0
l5,l4,66,4000.0
l5,l4,67,4000.0
l5,l4,68,2000.0
l5,l4,69,4000.0
l5,l4,71,2500.0
l5,l4,73,4000.0
l5,l4,74,3500.0
l5,l4,75,4000.0
l5,l4,76,4000.0
l5,l4,77,2000.0
l5,l4,78,2500.0
l5,l4,79,4000.0
l5,l4,80,2500.0
l5,l4,81,2000.0
l5,l4,82,875.0
l5,l4,83,4000.0
l5,l4,85,4000.0
l5,l4,86,4000.0
l5,l4,87,2500.0
l5,l4,88,4000.0
l5,l4,89,4000.0
l5,l4,90,4000.0
l5,l4,91,2000.0
l5,l4,92,2250.0
l5,l4,93,4000.0
l5,l4,94,2000.0
l5,l4,95,4000.0
l5,l4,96,4000.0
l5,l4,97,62.5
l5,l4,99,437.5
l5,l6,3,1000.0
l5,l6,4,1000.0
l5,l6,5,4000.0
l5,l6,6,1000.0
l5,l6,7,1000.0
l5,l6,8,4000.0
l5,l6,9,1000.0
l5,l6,11,4000.0
l5,l6,13,1000.0
l5,l6,14,4000.0
l5,l6,15,4000.0
l5,l6,16,1000.0
l5,l6,17,1000.0
l5,l6,18,1000.0
l5,l6,19,4000.0
l5,l6,20,4000.0
l5,l6,21,4000.0
l5,l6,22,1000.0
l5,l6,23,1000.0
l5,l6,26,1000.0
l5,l6,27,1000.0
l5,l6,28,1000.0
l5,l6,29,1000.0
l5,l6,30,1000.0
l5,l6,32,1000.0
l5,l6,33,4000.0
l5,l6,34,1000.0
l5,l6,37,4000.0
l5,l6,40,1000.0
l5,l6,41,4000.0
l5,l6,42,1000.0
l5,l6,43,1000.0
l5,l6,44,4000.0
l5,l6,45,4000.0
l5,l6,46,1000.0
l5,l6,47,4000.0
l5,l6,49,1000.0
l5,l6,50,1000.0
l5,l6,51,4000.0
l5,l6,52,1000.0
l5,l6,53,1000.0
l5,l6,54,4000.0
l5,l6,55,4000.0
l5,l6,56,1000.0
l5,l6,58,1000.0
l5,l6,60,1000.0
l5,l6,61,1000.0
l5,l6,62,1000.0
l5,l6,63,4000.0
l5,l6,64,4000.0
l5,l6,65,4000.0
l5,l6,66,1000.0
l5,l6,68,4000.0
l5,l6,69,1000.0
l5,l6,70,4000.0
l5,l6,72,4000.0
l5,l6,73,1000.0
l5,l6,74,4000.0
l5,l6,76,1000.0
l5,l6,77,4000.0
l5,l6,81,4000.0
l5,l6,82,125.0
l5,l6,83,1000.0
l5,l6,84,3000.0
l5,l6,85,1000.0
l5,l6,86,1000.0
l5,l6,89,1000.0
l5,l6,90,1000.0
l5,l6,91,3000.0
l5,l6,93,1000.0
l5,l6,94,3000.0
l5,l6,95,1000.0
l5,l6,96,1000.0
l5,l6,98,4000.0
l5,l6,99,4000.0
l5,l7,57,4000.0
l6,l4,0,4000.0
l6,l4,1,4000.0
l6,l4,2,437.5
l6,l4,3,4000.0
l6,l4,4,2000.0
l6,l4,5,4000.0
l6,l4,6,2000.0
l6,l4,7,4000.0
l6,l4,8,4000.0
l6,l4,9,3187.5
l6,l4,10,4000.0
l6,l4,11,4000.0
l6,l4,12,4000.0
l6,l4,13,2500.0
l6,l4,14,4000.0
l6,l4,15,4000.0
l6,l4,16,4000.0
l6,l4,17,750.0
l6,l4,18,4000.0
l6,l4,19,4000.0
l6,l4,20,4000.0
l6,l4,21,4000.0
l6,l4,22,4000.0
l6,l4,23,4000.0
l6,l4,24,2500.0
l6,l4,26,2000.0
l6,l4,27,2000.0
l6,l4,28,4000.0
l6,l4,29,2812.5
l6,l4,31,2000.0
l6,l4,32,3500.0
l6,l4,33,4000.0
l6,l4,34,4000.0
l6,l4,35,4000.0
l6,l4,36,4000.0
l6,l4,37,4000.0
l6,l4,38,4000.0
l6,l4,39,1500.0
l6,l4,41,4000.0
l6,l4,43,4000.0
l6,l4,44,4000.0
l6,l4,45,4000.0
l6,l4,47,4000.0
l6,l4,48,4000.0
l6,l4,49,4000.0
l6,l4,50,3500.0
l6,l4,51,4000.0
l6,l4,53,1562.5
l6,l4,54,4000.0
l6,l4,55,4000.0
l6,l4,57,4000.0
l6,l4,59,4000.0
l6,l4,60,4000.0
l6,l4,62,2000.0
l6,l4,63,4000.0
l6,l4,64,4000.0
l6,l4,65,4000.0
l6,l4,67,2000.0
l6,l4,68,4000.0
l6,l4,70,4000.0
l6,l4,71,4000.0
l6,l4,72,4000.0
l6,l4,74,4000.0
l6,l4,75,4000.0
l6,l4,77,4000.0
l6,l4,78,4000.0
l6,l4,79,2000.0
l6,l4,80,4000.0
l6,l4,81,4000.0
l6,l4,82,4000.0
l6,l4,83,4000.0
l6,l4,84,4000.0
l6,l4,85,1937.5
l6,l4,87,4000.0
l6,l4,88,2000.0
l6,l4,91,4000.0
l6,l4,92,4000.0
l6,l4,93,4000.0
l6,l4,94,4000.0
l6,l4,95,4000.0
l6,l4,96,2000.0
l6,l4,97,4000.0
l6,l4,98,4000.0
l6,l4,99,4000.0
l6,l5,0,4000.0
l6,l5,1,3000.0
l6,l5,2,4000.0
l6,l5,3,4000.0
l6,l5,4,4000.0
l6,l5,5,1000.0
l6,l5,6,4000.0
l6,l5,7,4000.0
l6,l5,8,1687.5
l6,l5,9,4000.0
l6,l5,10,3000.0
l6,l5,11,2500.0
l6,l5,12,3000.0
l6,l5,13,4000.0
l6,l5,14,1000.0
l6,l5,15,1250.0
l6,l5,16,4000.0
l6,l5,17,4000.0
l6,l5,18,4000.0
l6,l5,19,2500.0
l6,l5,20,1000.0
l6,l5,21,1000.0
l6,l5,22,4000.0
l6,l5,23,4000.0
l6,l5,24,4000.0
l6,l5,25,3000.0
l6,l5,26,4000.0
l6,l5,27,4000.0
l6,l5,28,4000.0
l6,l5,29,4000.0
l6,l5,30,4000.0
l6,l5,31,4000.0
l6,l5,32,4000.0
l6,l5,33,2500.0
l6,l5,34,4000.0
l6,l5,35,3000.0
l6,l5,36,3000.0
l6,l5,37,2500.0
l6,l5,38,1562.5
l6,l5,39,4000.0
l6,l5,40,4000.0
l6,l5,41,1000.0
l6,l5,42,4000.0
l6,l5,43,4000.0
l6,l5,44,1000.0
l6,l5,45,1000.0
l6,l5,46,4000.0
l6,l5,47,2500.0
l6,l5,48,3000.0
l6,l5,49,4000.0
l6,l5,50,4000.0
l6,l5,51,3750.0
l6,l5,52,4000.0
l6,l5,53,4000.0
l6,l5,54,1000.0
l6,l5,55,1812.5
l6,l5,56,4000.0
l6,l5,57,4000.0
l6,l5,58,4000.0
l6,l5,59,1500.0
l6,l5,60,4000.0
l6,l5,61,4000.0
l6,l5,62,4000.0
l6,l5,63,1000.0
l6,l5,64,1000.0
l6,l5,65,1000.0
l6,l5,66,4000.0
l6,l5,67,4000.0
l6,l5,68,1000.0
l6,l5,69,4000.0
l6,l5,70,1000.0
l6,l5,71,1500.0
l6,l5,72,1000.0
l6,l5,73,4000.0
l6,l5,74,2500.0
l6,l5,75,3000.0
l6,l5,76,4000.0
l6,l5,77,1000.0
l6,l5,78,1500.0
l6,l5,79,3000.0
l6,l5,80,1500.0
l6,l5,81,1000.0
l6,l5,83,4000.0
l6,l5,85,4000.0
l6,l5,86,4000.0
l6,l5,87,1500.0
l6,l5,88,3000.0
l6,l5,89,4000.0
l6,l5,90,4000.0
l6,l5,92,1250.0
l6,l5,93,4000.0
l6,l5,95,4000.0
l6,l5,96,4000.0
l6,l5,97,1500.0
l6,l5,98,1000.0
l6,l5,99,3437.5
l7,l4,0,4000.0
l7,l4,1,4000.0
l7,l4,2,4000.0
l7,l4,3,4000.0
l7,l4,4,4000.0
l7,l4,5,4000.0
l7,l4,6,4000.0
l7,l4,7,4000.0
l7,l4,8,4000.0
l7,l4,9,4000.0
l7,l4,10,4000.0
l7,l4,11,4000.0
l7,l4,12,4000.0
l7,l4,13,4000.0
l7,l4,14,4000.0
l7,l4,15,4000.0
l7,l4,16,4000.0
l7,l4,17,4000.0
l7,l4,18,4000.0
l7,l4,19,4000.0
l7,l4,20,4000.0
l7,l4,21,4000.0
l7,l4,22,4000.0
l7,l4,23,4000.0
l7,l4,24,4000.0
l7,l4,25,4000.0
l7,l4,26,4000.0
l7,l4,27,4000.0
l7,l4,28,4000.0
l7,l4,29,4000.0
l7,l4,30,4000.0
l7,l4,31,4000.0
l7,l4,32,4000.0
l7,l4,33,4000.0
l7,l4,34,4000.0
l7,l4,35,4000.0
l7,l4,36,4000.0
l7,l4,37,4000.0
l7,l4,38,4000.0
l7,l4,39,4000.0
l7,l4,40,4000.0
l7,l4,41,4000.0
l7,l4,42,4000.0
l7,l4,43,4000.0
l7,l4,44,4000.0
l7,l4,45,4000.0
l7,l4,46,4000.0
l7,l4,47,4000.0
l7,l4,48,4000.0
l7,l4,49,4000.0
l7,l4,50,4000.0
l7,l4,51,4000.0
l7,l4,52,4000.0
l7,l4,53,4000.0
l7,l4,54,4000.0
l7,l4,55,4000.0
l7,l4,56,4000.0
l7,l4,57,4000.0
l7,l4,58,4000.0
l7,l4,59,4000.0
l7,l4,60,4000.0
l7,l4,61,4000.0
l7,l4,62,4000.0
l7,l4,63,4000.0
l7,l4,64,4000.0
l7,l4,65,4000.0
l7,l4,66,4000.0
l7,l4,67,4000.0
l7,l4,68,4000.0
l7,l4,69,4000.0
l7,l4,70,4000.0
l7,l4,71,4000.0
l7,l4,72,4000.0
l7,l4,73,4000.0
l7,l4,74,4000.0
l7,l4,75,4000.0
l7,l4,76,4000.0
l7,l4,77,4000.0
l7,l4,78,4000.0
l7,l4,79,4000.0
l7,l4,80,4000.0
l7,l4,81,4000.0
l7,l4,82,4000.0
l7,l4,83,4000.0
l7,l4,84,4000.0
l7,l4,85,4000.0
l7,l4,86,4000.0
l7,l4,87,4000.0
l7,l4,88,4000.0
l7,l4,89,4000.0
l7,l4,90,4000.0
l7,l4,91,4000.0
l7,l4,92,4000.0
l7,l4,93,4000.0
l7,l4,94,4000.0
l7,l4,95,4000.0
l7,l4,96,4000.0
l7,l4,97,4000.0
l7,l4,98,4000.0
l7,l4,99,4000.0
l7,l5,0,3000.0
l7,l5,1,4000.0
l7,l5,2,3000.0
l7,l5,3,4000.0
l7,l5,4,4000.0
l7,l5,5,4000.0
l7,l5,6,4000.0
l7,l5,7,4000.0
l7,l5,8,4000.0
l7,l5,9,4000.0
l7,l5,10,4000.0
l7,l5,11,4000.0
l7,l5,12,4000.0
l7,l5,13,4000.0
l7,l5,14,4000.0
l7,l5,15,4000.0
l7,l5,16,4000.0
l7,l5,17,4000.0
l7,l5,18,4000.0
l7,l5,19,4000.0
l7,l5,20,4000.0
l7,l5,21,4000.0
l7,l5,22,4000.0
l7,l5,23,4000.0
l7,l5,24,3000.0
l7,l5,25,4000.0
l7,l5,26,4000.0
l7,l5,27,4000.0
l7,l5,28,4000.0
l7,l5,29,4000.0
l7,l5,30,4000.0
l7,l5,31,3000.0
l7,l5,32,4000.0
l7,l5,33,4000.0
l7,l5,34,4000.0
l7,l5,35,4000.0
l7,l5,36,4000.0
l7,l5,37,4000.0
l7,l5,38,4000.0
l7,l5,39,3000.0
l7,l5,40,4000.0
l7,l5,41,4000.0
l7,l5,42,4000.0
l7,l5,43,4000.0
l7,l5,44,4000.0
l7,l5,45,4000.0
l7,l5,46,4000.0
l7,l5,47,4000.0
l7,l5,48,4000.0
l7,l5,49,4000.0
l7,l5,50,4000.0
l7,l5,51,4000.0
l7,l5,52,4000.0
l7,l5,53,4000.0
l7,l5,54,4000.0
l7,l5,55,4000.0
l7,l5,56,4000.0
l7,l5,57,3500.0
l7,l5,58,4000.0
l7,l5,59,4000.0
l7,l5,60,4000.0
l7,l5,61,4000.0
l7,l5,62,4000.0
l7,l5,63,4000.0
l7,l5,64,4000.0
l7,l5,65,4000.0
l7,l5,66,4000.0
l7,l5,67,3000.0
l7,l5,68,4000.0
l7,l5,69,4000.0
l7,l5,70,4000.0
l7,l5,71,4000.0
l7,l5,72,4000.0
l7,l5,73,4000.0
l7,l5,74,4000.0
l7,l5,75,4000.0
l7,l5,76,4000.0
l7,l5,77,4000.0
l7,l5,78,4000.0
l7,l5,79,4000.0
l7,l5,80,4000.0
l7,l5,81,4000.0
l7,l5,82,4000.0
l7,l5,83,4000.0
l7,l5,84,4000.0
l7,l5,85,4000.0
l7,l5,86,4000.0
l7,l5,87,4000.0
l7,l5,88,4000.0
l7,l5,89,4000.0
l7,l5,90,4000.0
l7,l5,91,4000.0
l7,l5,92,4000.0
l7,l5,93,4000.0
l7,l5,94,4000.0
l7,l5,95,4000.0
l7,l5,96,4000.0
l7,l5,97,1562.5
l7,l5,98,4000.0
l7,l5,99,4000.0
l7,l6,0,4000.0
l7,l6,1,4000.0
l7,l6,2,4000.0
l7,l6,3,4000.0
l7,l6,4,4000.0
l7,l6,5,4000.0
l7,l6,6,4000.0
l7,l6,7,4000.0
l7,l6,8,4000.0
l7,l6,9,4000.0
l7,l6,10,4000.0
l7,l6,11,4000.0
l7,l6,12,4000.0
l7,l6,13,4000.0
l7,l6,14,4000.0
l7,l6,15,4000.0
l7,l6,16,4000.0
l7,l6,17,4000.0
l7,l6,18,4000.0
l7,l6,19,4000.0
l7,l6,20,4000.0
l7,l6,21,4000.0
l7,l6,22,4000.0
l7,l6,23,4000.0
l7,l6,24,4000.0
l7,l6,25,4000.0
l7,l6,26,4000.0
l7,l6,27,4000.0
l7,l6,28,4000.0
l7,l6,29,4000.0
l7,l6,30,4000.0
l7,l6,31,4000.0
l7,l6,32,4000.0
l7,l6,33,4000.0
l7,l6,34,4000.0
l7,l6,35,4000.0
l7,l6,36,4000.0
l7,l6,37,4000.0
l7,l6,38,4000.0
l7,l6,39,4000.0
l7,l6,40,4000.0
l7,l6,41,4000.0
l7,l6,42,4000.0
l7,l6,43,4000.0
l7,l6,44,4000.0
l7,l6,45,4000.0
l7,l6,46,4000.0
l7,l6,47,4000.0
l7,l6,48,4000.0
l7,l6,49,4000.0
l7,l6,50,4000.0
l7,l6,51,4000.0
l7,l6,52,4000.0
l7,l6,53,4000.0
l7,l6,54,4000.0
l7,l6,55,4000.0
l7,l6,56,4000.0
l7,l6,57,4000.0
l7,l6,58,4000.0
l7,l6,59,4000.0
l7,l6,60,4000.0
l7,l6,61,4000.0
l7,l6,62,4000.0
l7,l6,63,4000.0
l7,l6,64,4000.0
l7,l6,65,4000.0
l7,l6,66,4000.0
l7,l6,67,4000.0
l7,l6,68,4000.0
l7,l6,69,4000.0
l7,l6,70,4000.0
l7,l6,71,4000.0
l7,l6,72,4000.0
l7,l6,73,4000.0
l7,l6,74,4000.0
l7,l6,75,4000.0
l7,l6,76,4000.0
l7,l6,77,4000.0
l7,l6,78,4000.0
l7,l6,79,4000.0
l7,l6,80,4000.0
l7,l6,81,4000.0
l7,l6,82,4000.0
l7,l6,83,4000.0
l7,l6,84,4000.0
l7,l6,85,4000.0
l7,l6,86,4000.0
l7,l6,87,4000.0
l7,l6,88,4000.0
l7,l6,89,4000.0
l7,l6,90,4000.0
l7,l6,91,4000.0
l7,l6,92,4000.0
l7,l6,93,4000.0
l7,l6,94,4000.0
l7,l6,95,4000.0
l7,l6,96,4000.0
l7,l6,97,4000.0
l7,l6,98,4000.0
l7,l6,99,4000.0
l8,l9,0,4000.0
l8,l9,2,1000.0
l8,l9,3,4000.0
l8,l9,4,3000.0
l8,l9,5,4000.0
l8,l9,6,4000.0
l8,l9,11,2000.0
l8,l9,12,2000.0
l8,l9,13,4000.0
l8,l9,14,4000.0
l8,l9,15,4000.0
l8,l9,16,1000.0
l8,l9,17,4000.0
l8,l9,18,4000.0
l8,l9,19,4000.0
l8,l9,20,4000.0
l8,l9,21,4000.0
l8,l9,23,4000.0
l8,l9,25,4000.0
l8,l9,26,4000.0
l8,l9,27,1000.0
l8,l9,29,4000.0
l8,l9,39,2000.0
l8,l9,41,4000.0
l8,l9,42,2000.0
l8,l9,43,4000.0
l8,l9,44,4000.0
l8,l9,45,4000.0
l8,l9,46,3000.0
l8,l9,47,4000.0
l8,l9,48,4000.0
l8,l9,50,3000.0
l8,l9,51,4000.0
l8,l9,52,4000.0
l8,l9,53,2000.0
l8,l9,54,4000.0
l8,l9,57,3000.0
l8,l9,58,1000.0
l8,l9,59,3000.0
l8,l9,61,1000.0
l8,l9,62,4000.0
l8,l9,63,4000.0
l8,l9,64,4000.0
l8,l9,65,4000.0
l8,l9,67,4000.0
l8,l9,69,3000.0
l8,l9,70,4000.0
l8,l9,73,2000.0
l8,l9,74,4000.0
l8,l9,75,4000.0
l8,l9,77,4000.0
l8,l9,78,4000.0
l8,l9,79,4000.0
l8,l9,80,4000.0
l8,l9,81,4000.0
l8,l9,82,1000.0
l8,l9,84,4000.0
l8,l9,85,1000.0
l8,l9,86,4000.0
l8,l9,87,4000.0
l8,l9,90,4000.0
l8,l9,91,3000.0
l8,l9,92,4000.0
l8,l9,93,4000.0
l8,l9,94,4000.0
l8,l9,95,4000.0
l8,l9,96,4000.0
l8,l9,98,4000.0
l8,l9,99,4000.0
l8,l10,1,2000.0
l8,l10,2,3000.0
l8,l10,4,1000.0
l8,l10,7,4000.0
l8,l10,8,4000.0
l8,l10,9,4000.0
l8,l10,10,4000.0
l8,l10,16,3000.0
l8,l10,18,1000.0
l8,l10,19,3000.0
l8,l10,22,4000.0
l8,l10,23,4000.0
l8,l10,24,4000.0
l8,l10,25,4000.0
l8,l10,27,4000.0
l8,l10,28,3000.0
l8,l10,30,4000.0
l8,l10,31,4000.0
l8,l10,32,3000.0
l8,l10,33,4000.0
l8,l10,34,4000.0
l8,l10,35,4000.0
l8,l10,36,4000.0
l8,l10,37,4000.0
l8,l10,38,2000.0
l8,l10,40,4000.0
l8,l10,43,3000.0
l8,l10,44,3000.0
l8,l10,46,4000.0
l8,l10,47,4000.0
l8,l10,49,4000.0
l8,l10,50,4000.0
l8,l10,55,4000.0
l8,l10,56,4000.0
l8,l10,57,4000.0
l8,l10,58,3000.0
l8,l10,60,4000.0
l8,l10,61,3000.0
l8,l10,65,3000.0
l8,l10,66,4000.0
l8,l10,68,4000.0
l8,l10,69,1000.0
l8,l10,71,2000.0
l8,l10,72,4000.0
l8,l10,74,4000.0
l8,l10,76,4000.0
l8,l10,82,4000.0
l8,l10,83,4000.0
l8,l10,85,4000.0
l8,l10,86,1000.0
l8,l10,87,4000.0
l8,l10,88,2000.0
l8,l10,89,4000.0
l8,l10,91,4000.0
l8,l10,92,3000.0
l8,l10,97,4000.0
l8,l11,0,2000.0
l8,l11,1,2000.0
l8,l11,11,2000.0
l8,l11,12,4000.0
l8,l11,13,4000.0
l8,l11,14,4000.0
l8,l11,15,1000.0
l8,l11,28,4000.0
l8,l11,32,1000.0
l8,l11,34,4000.0
l8,l11,36,2000.0
l8,l11,38,4000.0
l8,l11,39,4000.0
l8,l11,42,4000.0
l8,l11,53,2000.0
l8,l11,59,4000.0
l8,l11,60,1000.0
l8,l11,64,1000.0
l8,l11,66,2000.0
l8,l11,67,1000.0
l8,l11,70,2000.0
l8,l11,71,4000.0
l8,l11,73,4000.0
l8,l11,77,2000.0
l8,l11,88,4000.0
l8,l12,0,3000.0
l8,l12,1,3000.0
l8,l12,2,3000.0
l8,l12,3,3000.0
l8,l12,4,3000.0
l8,l12,5,3000.0
l8,l12,6,3000.0
l8,l12,7,3000.0
l8,l12,8,3000.0
l8,l12,9,3000.0
l8,l12,10,3000.0
l8,l12,11,3000.0
l8,l12,12,3000.0
l8,l12,13,3000.0
l8,l12,14,3000.0
l8,l12,15,3000.0
l8,l12,16,3000.0
l8,l12,17,3000.0
l8,l12,18,3000.0
l8,l12,19,3000.0
l8,l12,20,3000.0
l8,l12,21,3000.0
l8,l12,22,3000.0
l8,l12,23,3000.0
l8,l12,24,3000.0
l8,l12,25,3000.0
l8,l12,26,3000.0
l8,l12,27,3000.0
l8,l12,28,3000.0
l8,l12,29,3000.0
l8,l12,30,3000.0
l8,l12,31,3000.0
l8,l12,32,3000.0
l8,l12,33,3000.0
l8,l12,34,3000.0
